Order NO,Order Date,Countries,Pie Flavor,Quantity,Price,Amount Sold,Slice Or Whole Pie,Pre-Order/In-Store Purchase,Organic?,,Pie Flavor,Quantity,,
11609,30/06/2020,Seychelles,Apple,1," 6,880 ",6880.00,Slice,In-Store,Yes,,,,,
11610,30/06/2020,Sierra Leone,Apple,3," 3,772 ",11316.00,Slice,Pre-Order,Yes,,,,,
11611,30/06/2020,Somalia,Apple,3," 4,049 ",12147.00,Slice,Pre-Order,Yes,,,,,
11612,30/06/2020,South Africa,Apple,1," 7,554 ",7554.00,Slice,Pre-Order,Yes,,,,,
11613,30/06/2020,South Sudan,Apple,2," 7,704 ",15408.00,Slice,In-Store,Yes,,,,,
11614,06/04/2021,Sudan,Cherry,3," 1,527 ",4581.00,Slice,In-Store,Yes,,,,,
11615,06/04/2021,Tanzania,Apple,2," 2,379 ",4758.00,Whole,In-Store,Yes,,,,,
11616,06/04/2021,Togo,Cherry,4," 2,501 ",10004.00,Slice,Pre-Order,Yes,,,,,
11617,06/11/2021,Tunisia,Fudge,3," 9,541 ",28623.00,Whole,Pre-Order,Yes,,,,,
11618,06/04/2021,Uganda,Cherry,3," 1,211 ",3633.00,Whole,Pre-Order,Yes,,,,,
11619,06/04/2021,Zambia,Apple,2," 8,829 ",17658.00,Whole,Pre-Order,Yes,,,,,
11620,06/11/2021,Zimbabwe,Other,5," 5,635 ",28175.00,Whole,Pre-Order,Yes,,,,,
11621,06/11/2021,Algeria,Apple,3," 7,851 ",23553.00,Slice,In-Store,Yes,,,,,
11622,30/01/2021,Angola,Pumpkin,5," 2,521 ",12605.00,Slice,Pre-Order,Yes,,,,,
11623,30/01/2021,Benin,Pumpkin,5," 2,496 ",12480.00,Whole,Pre-Order,Yes,,,,,
11624,30/01/2021,Botswana,Pumpkin,4," 1,674 ",6696.00,Slice,Pre-Order,Yes,,,,,
11625,30/01/2021,Burkina Faso,Pumpkin,4," 3,380 ",13520.00,Whole,Pre-Order,Yes,,,,,
11626,30/01/2021,Burundi,Pumpkin,2," 9,863 ",19726.00,Whole,In-Store,Yes,,,,,
11627,30/01/2021,Cabo Verde,Pumpkin,5," 1,465 ",7325.00,Slice,In-Store,Yes,,,,,
11628,30/01/2021,Cameroon,Pumpkin,4," 6,477 ",25908.00,Whole,Pre-Order,Yes,,,,,
11629,30/01/2021,Central African Republic,Pumpkin,4," 3,177 ",12708.00,Slice,Pre-Order,Yes,,,,,
11630,30/01/2021,Chad,Pumpkin,3," 9,207 ",27621.00,Whole,Pre-Order,No,,,,,
11631,30/01/2021,Comoros,Pumpkin,4," 3,769 ",15076.00,Whole,In-Store,No,,,,,
11632,30/01/2021,Congo,Pumpkin,4," 9,300 ",37200.00,Slice,In-Store,No,,,,,
11633,30/01/2021,Côte d'Ivoire,Pumpkin,5," 6,493 ",32465.00,Slice,Pre-Order,Yes,,,,,
11634,30/01/2021,Djibouti,Fudge,2," 7,821 ",15642.00,Whole,In-Store,No,,,,,
11635,18/03/2021,DR Congo,Strawberry Rhubarb,3," 8,352 ",25056.00,Whole,In-Store,Yes,,,,,
11636,18/03/2021,Egypt,Strawberry Rhubarb,3," 9,089 ",27267.00,Whole,In-Store,Yes,,,,,
11637,18/03/2021,Equatorial Guinea,Cherry,5," 5,209 ",26045.00,Slice,Pre-Order,No,,,,,
11638,18/03/2021,Eritrea,Strawberry Rhubarb,5," 2,270 ",11350.00,Whole,Pre-Order,Yes,,,,,
11639,18/03/2021,Eswatini,Cherry,4," 8,652 ",34608.00,Slice,In-Store,No,,,,,
11640,18/03/2021,Ethiopia,Strawberry Rhubarb,2," 7,745 ",15490.00,Slice,In-Store,No,,,,,
11641,18/03/2021,Gabon,Cherry,5," 5,414 ",27070.00,Slice,In-Store,No,,,,,
11642,18/03/2021,Gambia,Cherry,1," 4,243 ",4243.00,Slice,In-Store,Yes,,,,,
11643,18/03/2021,Ghana,Strawberry Rhubarb,4," 3,175 ",12700.00,Slice,In-Store,No,,,,,
11644,18/03/2021,Guinea,Cherry,3," 7,837 ",23511.00,Whole,In-Store,No,,,,,
11645,18/03/2021,Guinea-Bissau,Cherry,5," 1,367 ",6835.00,Slice,In-Store,No,,,,,
11646,18/03/2021,Kenya,Cherry,1," 8,556 ",8556.00,Whole,In-Store,No,,,,,
11647,18/03/2021,Lesotho,Strawberry Rhubarb,3," 6,809 ",20427.00,Slice,Pre-Order,Yes,,,,,
11648,18/03/2021,Liberia,Cherry,2," 5,207 ",10414.00,Slice,In-Store,No,,,,,
11649,15/04/2020,Libya,Strawberry Rhubarb,5," 4,601 ",23005.00,Slice,Pre-Order,No,,,,,
11650,15/04/2020,Madagascar,Strawberry Rhubarb,1," 7,067 ",7067.00,Slice,In-Store,Yes,,,,,
11651,15/04/2020,Malawi,Pumpkin,4," 1,398 ",5592.00,Whole,Pre-Order,No,,,,,
11652,15/04/2020,Mali,Pumpkin,4," 2,596 ",10384.00,Whole,Pre-Order,No,,,,,
11653,15/04/2020,Mauritania,Pumpkin,1," 7,243 ",7243.00,Slice,Pre-Order,No,,,,,
11654,15/04/2020,Mauritius,Pumpkin,1," 4,085 ",4085.00,Whole,Pre-Order,No,,,,,
11655,15/04/2020,Morocco,Pumpkin,5," 4,022 ",20110.00,Whole,In-Store,Yes,,,,,
11656,15/04/2020,Mozambique,Pumpkin,3," 5,144 ",15432.00,Slice,Pre-Order,No,,,,,
11657,15/04/2020,Namibia,Pumpkin,3," 5,841 ",17523.00,Slice,In-Store,No,,,,,
11658,15/04/2020,Niger,Pumpkin,3," 1,656 ",4968.00,Slice,In-Store,No,,,,,
11659,15/04/2020,Nigeria,Pumpkin,4," 2,983 ",11932.00,Slice,Pre-Order,Yes,,,,,
11660,15/04/2020,Rwanda,Pumpkin,5," 3,772 ",18860.00,Slice,Pre-Order,Yes,,,,,
11661,15/04/2020,Sao Tome & Principe,Pumpkin,1," 7,771 ",7771.00,Slice,Pre-Order,No,,,,,
11662,15/04/2020,Senegal,Pumpkin,3," 3,359 ",10077.00,Slice,Pre-Order,Yes,,,,,
11663,26/07/2020,Seychelles,Pumpkin,1," 7,540 ",7540.00,Slice,Pre-Order,Yes,,,,,
11664,26/07/2020,Sierra Leone,Pumpkin,3," 2,180 ",6540.00,Whole,Pre-Order,Yes,,,,,
11665,26/07/2020,Somalia,Pumpkin,3," 8,861 ",26583.00,Whole,Pre-Order,No,,,,,
11666,26/07/2020,South Africa,Pumpkin,1," 2,467 ",2467.00,Whole,Pre-Order,Yes,,,,,
11667,26/07/2020,South Sudan,Pumpkin,3," 6,690 ",20070.00,Whole,Pre-Order,No,,,,,
11668,26/07/2020,Sudan,Pumpkin,4," 6,879 ",27516.00,Whole,Pre-Order,Yes,,,,,
11669,29/04/2020,Tanzania,Cherry,4," 7,296 ",29184.00,Slice,In-Store,Yes,,,,,
11670,29/04/2020,Togo,Cherry,3," 1,620 ",4860.00,Slice,Pre-Order,No,,,,,
11671,29/04/2020,Tunisia,Cherry,2," 1,345 ",2690.00,Whole,Pre-Order,No,,,,,
11672,29/04/2020,Uganda,Strawberry Rhubarb,1," 7,767 ",7767.00,Whole,Pre-Order,Yes,,,,,
11673,29/04/2020,Zambia,Cherry,5," 8,003 ",40015.00,Slice,In-Store,No,,,,,
11674,29/04/2020,Zimbabwe,Strawberry Rhubarb,1," 7,514 ",7514.00,Slice,Pre-Order,No,,,,,
11675,29/04/2020,Algeria,Cherry,1," 5,284 ",5284.00,Whole,In-Store,Yes,,,,,
11676,29/04/2020,Angola,Cherry,4," 7,444 ",29776.00,Whole,In-Store,Yes,,,,,
11677,29/04/2020,Benin,Apple,5," 7,314 ",36570.00,Whole,In-Store,Yes,,,,,
11678,29/04/2020,Botswana,Cherry,1," 4,322 ",4322.00,Whole,In-Store,Yes,,,,,
11679,29/04/2020,Burkina Faso,Strawberry Rhubarb,2," 5,800 ",11600.00,Slice,In-Store,Yes,,,,,
11680,06/06/2020,Burundi,Blueberry,5," 9,065 ",45325.00,Whole,In-Store,No,,,,,
11681,06/06/2020,Cabo Verde,Apple,3," 8,762 ",26286.00,Whole,Pre-Order,Yes,,,,,
11682,06/06/2020,Cameroon,Blueberry,1," 3,468 ",3468.00,Whole,Pre-Order,No,,,,,
11683,06/06/2020,Central African Republic,Blueberry,2," 9,347 ",18694.00,Whole,In-Store,No,,,,,
11684,06/06/2020,Chad,Blueberry,4," 3,227 ",12908.00,Whole,In-Store,No,,,,,
11685,06/06/2020,Comoros,Blueberry,5," 9,362 ",46810.00,Whole,Pre-Order,No,,,,,
11686,06/06/2020,Congo,Blueberry,3," 6,821 ",20463.00,Slice,Pre-Order,Yes,,,,,
11687,06/06/2020,Côte d'Ivoire,Apple,4," 6,254 ",25016.00,Whole,Pre-Order,Yes,,,,,
11688,06/06/2020,Djibouti,Apple,2," 1,327 ",2654.00,Slice,In-Store,No,,,,,
11689,06/06/2020,DR Congo,Blueberry,3," 7,054 ",21162.00,Whole,In-Store,No,,,,,
11690,06/06/2020,Egypt,Other,5," 6,389 ",31945.00,Slice,In-Store,Yes,,,,,
11691,06/06/2020,Equatorial Guinea,Strawberry Rhubarb,3," 4,156 ",12468.00,Slice,Pre-Order,Yes,,,,,
11692,06/06/2020,Eritrea,Strawberry Rhubarb,3," 5,282 ",15846.00,Slice,Pre-Order,No,,,,,
11693,06/06/2020,Eswatini,Strawberry Rhubarb,4," 9,495 ",37980.00,Whole,In-Store,No,,,,,
11694,06/06/2020,Ethiopia,Other,2," 1,828 ",3656.00,Whole,In-Store,Yes,,,,,
11695,05/08/2020,Gabon,Apple,2," 4,256 ",8512.00,Slice,Pre-Order,Yes,,,,,
11696,05/08/2020,Gambia,Apple,5," 4,577 ",22885.00,Slice,Pre-Order,No,,,,,
11697,05/08/2020,Ghana,Apple,4," 3,563 ",14252.00,Slice,In-Store,No,,,,,
11698,05/08/2020,Guinea,Apple,3," 6,989 ",20967.00,Slice,In-Store,No,,,,,
11699,05/08/2020,Guinea-Bissau,Apple,5," 4,823 ",24115.00,Whole,In-Store,Yes,,,,,
11700,05/08/2020,Kenya,Apple,5," 8,656 ",43280.00,Whole,In-Store,Yes,,,,,
11701,05/08/2020,Lesotho,Apple,5," 4,416 ",22080.00,Whole,In-Store,Yes,,,,,
11702,05/08/2020,Liberia,Apple,4," 7,418 ",29672.00,Whole,In-Store,No,,,,,
11703,05/08/2020,Libya,Apple,3," 9,873 ",29619.00,Whole,In-Store,No,,,,,
11704,05/08/2020,Madagascar,Apple,5," 7,480 ",37400.00,Slice,Pre-Order,Yes,,,,,
11705,05/08/2020,Malawi,Apple,2," 2,985 ",5970.00,Whole,In-Store,Yes,,,,,
11706,05/08/2020,Mali,Strawberry Rhubarb,2," 9,302 ",18604.00,Slice,Pre-Order,Yes,,,,,
11707,05/08/2020,Mauritania,Strawberry Rhubarb,3," 6,834 ",20502.00,Slice,In-Store,Yes,,,,,
11708,05/08/2020,Mauritius,Strawberry Rhubarb,3," 4,411 ",13233.00,Whole,Pre-Order,No,,,,,
11709,05/08/2020,Morocco,Strawberry Rhubarb,5," 9,659 ",48295.00,Slice,In-Store,Yes,,,,,
11710,10/03/2020,Mozambique,Fudge,1," 4,446 ",4446.00,Whole,In-Store,No,,,,,
11711,10/03/2020,Namibia,Fudge,5," 2,754 ",13770.00,Slice,Pre-Order,Yes,,,,,
11712,10/03/2020,Niger,Fudge,5," 4,758 ",23790.00,Slice,Pre-Order,Yes,,,,,
11713,10/03/2020,Nigeria,Fudge,4," 1,390 ",5560.00,Slice,Pre-Order,No,,,,,
11714,10/03/2020,Rwanda,Fudge,2," 9,208 ",18416.00,Slice,In-Store,Yes,,,,,
11715,10/03/2020,Sao Tome & Principe,Fudge,4," 9,754 ",39016.00,Whole,In-Store,No,,,,,
11716,10/03/2020,Senegal,Apple,1," 7,015 ",7015.00,Slice,In-Store,No,,,,,
11717,10/03/2020,Seychelles,Fudge,5," 7,460 ",37300.00,Whole,In-Store,No,,,,,
11718,10/03/2020,Sierra Leone,Blueberry,2," 5,528 ",11056.00,Whole,In-Store,No,,,,,
11719,10/03/2020,Somalia,Apple,2," 2,051 ",4102.00,Whole,In-Store,Yes,,,,,
11720,10/03/2020,South Africa,Blueberry,5," 8,428 ",42140.00,Slice,In-Store,No,,,,,
11721,10/03/2020,South Sudan,Apple,5," 8,433 ",42165.00,Slice,In-Store,No,,,,,
11722,05/03/2021,Sudan,Strawberry Rhubarb,2," 9,116 ",18232.00,Slice,Pre-Order,No,,,,,
11723,05/03/2021,Tanzania,Strawberry Rhubarb,1," 5,785 ",5785.00,Whole,Pre-Order,No,,,,,
11724,05/03/2021,Togo,Pumpkin,1," 2,771 ",2771.00,Whole,In-Store,Yes,,,,,
11725,05/03/2021,Tunisia,Pumpkin,2," 7,315 ",14630.00,Whole,In-Store,No,,,,,
11726,05/03/2021,Uganda,Pumpkin,2," 5,867 ",11734.00,Whole,In-Store,No,,,,,
11727,05/03/2021,Zambia,Pumpkin,4," 2,982 ",11928.00,Slice,In-Store,No,,,,,
11728,05/03/2021,Zimbabwe,Pumpkin,3," 2,329 ",6987.00,Slice,In-Store,Yes,,,,,
11729,05/03/2021,Algeria,Pumpkin,4," 2,171 ",8684.00,Slice,In-Store,Yes,,,,,
11730,05/03/2021,Angola,Pumpkin,5," 3,301 ",16505.00,Whole,In-Store,Yes,,,,,
11731,05/03/2021,Benin,Pumpkin,5," 2,313 ",11565.00,Whole,Pre-Order,No,,,,,
11732,05/03/2021,Botswana,Pumpkin,2," 7,409 ",14818.00,Whole,In-Store,Yes,,,,,
11733,15/07/2021,Burkina Faso,Strawberry Rhubarb,3," 9,024 ",27072.00,Slice,Pre-Order,No,,,,,
11734,15/07/2021,Burundi,Strawberry Rhubarb,5," 8,343 ",41715.00,Slice,In-Store,Yes,,,,,
11735,15/07/2021,Cabo Verde,Strawberry Rhubarb,2," 9,265 ",18530.00,Slice,In-Store,Yes,,,,,
11736,15/07/2021,Cameroon,Strawberry Rhubarb,4," 6,421 ",25684.00,Whole,Pre-Order,No,,,,,
11737,15/07/2021,Central African Republic,Strawberry Rhubarb,2," 5,357 ",10714.00,Slice,Pre-Order,No,,,,,
11738,15/07/2021,Chad,Strawberry Rhubarb,1," 5,008 ",5008.00,Whole,In-Store,Yes,,,,,
11739,10/04/2020,Comoros,Other,3," 1,520 ",4560.00,Slice,In-Store,No,,,,,
11740,10/04/2020,Congo,Other,5," 9,375 ",46875.00,Whole,In-Store,Yes,,,,,
11741,10/04/2020,Côte d'Ivoire,Cherry,1," 9,539 ",9539.00,Slice,In-Store,Yes,,,,,
11742,09/12/2020,Djibouti,Pumpkin,4," 7,022 ",28088.00,Slice,In-Store,Yes,,,,,
11743,09/12/2020,DR Congo,Pumpkin,3," 1,242 ",3726.00,Whole,In-Store,No,,,,,
11744,09/12/2020,Egypt,Pumpkin,5," 5,245 ",26225.00,Whole,Pre-Order,Yes,,,,,
11745,09/12/2020,Equatorial Guinea,Apple,5," 2,441 ",12205.00,Slice,In-Store,Yes,,,,,
11746,09/12/2020,Eritrea,Fudge,2," 8,059 ",16118.00,Whole,Pre-Order,No,,,,,
11747,09/12/2020,Eswatini,Fudge,4," 2,161 ",8644.00,Slice,Pre-Order,Yes,,,,,
11748,09/12/2020,Ethiopia,Other,4," 5,926 ",23704.00,Slice,In-Store,No,,,,,
11749,09/12/2020,Gabon,Other,4," 3,105 ",12420.00,Whole,Pre-Order,No,,,,,
11750,09/12/2020,Gambia,Fudge,3," 9,354 ",28062.00,Whole,In-Store,No,,,,,
11751,09/12/2020,Ghana,Other,5," 7,167 ",35835.00,Slice,Pre-Order,Yes,,,,,
11752,09/12/2020,Guinea,Apple,3," 1,046 ",3138.00,Whole,In-Store,Yes,,,,,
11753,09/12/2020,Guinea-Bissau,Pumpkin,3," 6,190 ",18570.00,Slice,In-Store,No,,,,,
11754,09/12/2020,Kenya,Pumpkin,3," 2,334 ",7002.00,Slice,Pre-Order,No,,,,,
11755,09/12/2020,Lesotho,Pumpkin,3," 1,372 ",4116.00,Whole,Pre-Order,Yes,,,,,
11756,09/12/2020,Liberia,Pumpkin,2," 1,869 ",3738.00,Whole,In-Store,No,,,,,
11757,13/10/2021,Libya,Pumpkin,4," 9,979 ",39916.00,Whole,Pre-Order,No,,,,,
11758,13/10/2021,Madagascar,Pumpkin,3," 7,211 ",21633.00,Whole,Pre-Order,No,,,,,
11759,13/10/2021,Malawi,Fudge,2," 5,861 ",11722.00,Slice,Pre-Order,No,,,,,
11760,13/10/2021,Mali,Fudge,5," 4,543 ",22715.00,Slice,In-Store,No,,,,,
11761,13/10/2021,Mauritania,Fudge,4," 4,775 ",19100.00,Slice,Pre-Order,No,,,,,
11762,13/10/2021,Mauritius,Fudge,4," 7,888 ",31552.00,Slice,In-Store,No,,,,,
11763,13/10/2021,Morocco,Apple,5," 2,372 ",11860.00,Slice,In-Store,Yes,,,,,
11764,13/10/2021,Mozambique,Apple,3," 9,847 ",29541.00,Slice,Pre-Order,No,,,,,
11765,13/10/2021,Namibia,Fudge,5," 5,516 ",27580.00,Whole,Pre-Order,No,,,,,
11766,13/10/2021,Niger,Fudge,5," 2,289 ",11445.00,Whole,In-Store,No,,,,,
11767,13/10/2021,Nigeria,Fudge,2," 9,839 ",19678.00,Slice,In-Store,No,,,,,
11768,13/10/2021,Rwanda,Fudge,4," 5,385 ",21540.00,Whole,In-Store,No,,,,,
11769,13/10/2021,Sao Tome & Principe,Fudge,3," 2,054 ",6162.00,Slice,In-Store,Yes,,,,,
11770,13/10/2021,Senegal,Fudge,5," 3,900 ",19500.00,Slice,Pre-Order,No,,,,,
11771,13/06/2020,Seychelles,Fudge,2," 9,761 ",19522.00,Slice,Pre-Order,Yes,,,,,
11772,13/06/2020,Sierra Leone,Apple,4," 3,400 ",13600.00,Slice,Pre-Order,No,,,,,
11773,13/06/2020,Somalia,Fudge,4," 2,337 ",9348.00,Whole,Pre-Order,Yes,,,,,
11774,13/06/2020,South Africa,Blueberry,3," 5,608 ",16824.00,Whole,In-Store,No,,,,,
11775,13/06/2020,South Sudan,Apple,3," 5,902 ",17706.00,Whole,Pre-Order,No,,,,,
11776,13/06/2020,Sudan,Blueberry,5," 6,867 ",34335.00,Slice,Pre-Order,Yes,,,,,
11777,13/06/2020,Tanzania,Apple,1," 5,609 ",5609.00,Whole,In-Store,No,,,,,
11778,13/06/2020,Togo,Strawberry Rhubarb,1," 3,507 ",3507.00,Slice,Pre-Order,No,,,,,
11779,18/02/2021,Tunisia,Apple,5," 6,363 ",31815.00,Whole,Pre-Order,Yes,,,,,
11780,18/02/2021,Uganda,Fudge,4," 7,962 ",31848.00,Whole,Pre-Order,Yes,,,,,
11781,18/02/2021,Zambia,Fudge,2," 7,948 ",15896.00,Slice,In-Store,Yes,,,,,
11782,18/02/2021,Zimbabwe,Fudge,1," 9,998 ",9998.00,Whole,In-Store,Yes,,,,,
11783,18/02/2021,Algeria,Fudge,1," 1,990 ",1990.00,Whole,Pre-Order,Yes,,,,,
11784,18/02/2021,Angola,Fudge,3," 5,230 ",15690.00,Slice,In-Store,No,,,,,
11785,18/02/2021,Benin,Fudge,3," 1,088 ",3264.00,Slice,In-Store,Yes,,,,,
11786,18/02/2021,Botswana,Fudge,2," 7,746 ",15492.00,Whole,In-Store,Yes,,,,,
11787,18/02/2021,Burkina Faso,Apple,3," 2,449 ",7347.00,Slice,In-Store,No,,,,,
11788,18/02/2021,Burundi,Fudge,4," 1,707 ",6828.00,Slice,Pre-Order,Yes,,,,,
11789,18/02/2021,Cabo Verde,Blueberry,2," 3,793 ",7586.00,Slice,Pre-Order,Yes,,,,,
11790,18/02/2021,Cameroon,Apple,3," 8,392 ",25176.00,Slice,In-Store,No,,,,,
11791,18/02/2021,Central African Republic,Blueberry,4," 1,431 ",5724.00,Slice,In-Store,No,,,,,
11792,18/02/2021,Chad,Apple,2," 5,475 ",10950.00,Slice,Pre-Order,Yes,,,,,
11793,15/06/2019,Comoros,Apple,1," 8,293 ",8293.00,Whole,Pre-Order,Yes,,,,,
11794,15/06/2019,Congo,Apple,1," 3,093 ",3093.00,Slice,In-Store,Yes,,,,,
11795,08/09/2020,Côte d'Ivoire,Pumpkin,1," 8,490 ",8490.00,Whole,In-Store,Yes,,,,,
11796,08/09/2020,Djibouti,Pumpkin,3," 4,201 ",12603.00,Whole,In-Store,Yes,,,,,
11797,08/09/2020,DR Congo,Pumpkin,3," 5,975 ",17925.00,Whole,In-Store,Yes,,,,,
11798,08/09/2020,Egypt,Pumpkin,1," 9,037 ",9037.00,Slice,In-Store,No,,,,,
11799,08/09/2020,Equatorial Guinea,Pumpkin,2," 1,781 ",3562.00,Whole,Pre-Order,Yes,,,,,
11800,08/09/2020,Eritrea,Pumpkin,3," 7,296 ",21888.00,Slice,Pre-Order,No,,,,,
11801,08/09/2020,Eswatini,Pumpkin,2," 9,039 ",18078.00,Slice,Pre-Order,Yes,,,,,
11802,08/09/2020,Ethiopia,Pumpkin,1," 9,540 ",9540.00,Whole,Pre-Order,No,,,,,
11803,08/09/2020,Gabon,Pumpkin,3," 5,731 ",17193.00,Slice,Pre-Order,No,,,,,
11804,10/04/2021,Gambia,Strawberry Rhubarb,2," 3,153 ",6306.00,Whole,In-Store,No,,,,,
11805,10/04/2021,Ghana,Cherry,4," 3,288 ",13152.00,Slice,In-Store,Yes,,,,,
11806,10/04/2021,Guinea,Apple,2," 1,525 ",3050.00,Whole,Pre-Order,Yes,,,,,
11807,10/04/2021,Guinea-Bissau,Cherry,1," 4,784 ",4784.00,Whole,In-Store,No,,,,,
11808,10/04/2021,Kenya,Strawberry Rhubarb,5," 4,295 ",21475.00,Whole,Pre-Order,No,,,,,
11809,10/04/2021,Lesotho,Apple,4," 3,172 ",12688.00,Slice,In-Store,No,,,,,
11810,10/04/2021,Liberia,Cherry,4," 5,534 ",22136.00,Whole,Pre-Order,No,,,,,
11811,10/04/2021,Libya,Strawberry Rhubarb,4," 3,042 ",12168.00,Whole,In-Store,Yes,,,,,
11812,10/04/2021,Madagascar,Strawberry Rhubarb,3," 8,478 ",25434.00,Slice,Pre-Order,No,,,,,
11813,10/04/2021,Malawi,Cherry,5," 8,444 ",42220.00,Whole,In-Store,Yes,,,,,
11814,10/04/2021,Mali,Cherry,3," 6,624 ",19872.00,Slice,Pre-Order,No,,,,,
11815,10/04/2021,Mauritania,Strawberry Rhubarb,2," 4,814 ",9628.00,Whole,Pre-Order,No,,,,,
11816,10/04/2021,Mauritius,Strawberry Rhubarb,2," 4,677 ",9354.00,Whole,Pre-Order,No,,,,,
11817,10/04/2021,Morocco,Strawberry Rhubarb,1," 9,579 ",9579.00,Whole,In-Store,Yes,,,,,
11818,27/07/2020,Mozambique,Strawberry Rhubarb,3," 3,704 ",11112.00,Whole,Pre-Order,Yes,,,,,
11819,27/07/2020,Namibia,Strawberry Rhubarb,4," 4,221 ",16884.00,Slice,In-Store,No,,,,,
11820,27/07/2020,Niger,Strawberry Rhubarb,5," 9,124 ",45620.00,Whole,In-Store,No,,,,,
11821,27/07/2020,Nigeria,Strawberry Rhubarb,3," 7,736 ",23208.00,Slice,Pre-Order,No,,,,,
11822,27/07/2020,Rwanda,Strawberry Rhubarb,2," 9,626 ",19252.00,Whole,In-Store,No,,,,,
11823,27/07/2020,Sao Tome & Principe,Strawberry Rhubarb,4," 9,922 ",39688.00,Whole,In-Store,No,,,,,
11824,27/07/2020,Senegal,Strawberry Rhubarb,4," 7,594 ",30376.00,Slice,In-Store,No,,,,,
11825,27/07/2020,Seychelles,Strawberry Rhubarb,5," 8,647 ",43235.00,Whole,In-Store,Yes,,,,,
11826,27/07/2020,Sierra Leone,Strawberry Rhubarb,3," 1,038 ",3114.00,Whole,In-Store,No,,,,,
11827,27/07/2020,Somalia,Strawberry Rhubarb,3," 5,125 ",15375.00,Slice,Pre-Order,No,,,,,
11828,27/07/2020,South Africa,Strawberry Rhubarb,5," 8,698 ",43490.00,Slice,In-Store,No,,,,,
11829,27/07/2020,South Sudan,Strawberry Rhubarb,5," 7,257 ",36285.00,Slice,Pre-Order,Yes,,,,,
11830,27/07/2020,Sudan,Strawberry Rhubarb,3," 4,572 ",13716.00,Whole,In-Store,No,,,,,
11831,27/07/2020,Tanzania,Strawberry Rhubarb,5," 6,057 ",30285.00,Slice,In-Store,No,,,,,
11832,02/02/2021,Togo,Strawberry Rhubarb,1," 1,286 ",1286.00,Whole,In-Store,No,,,,,
11833,02/02/2021,Tunisia,Strawberry Rhubarb,4," 2,805 ",11220.00,Slice,In-Store,Yes,,,,,
11834,02/02/2021,Uganda,Strawberry Rhubarb,1," 6,328 ",6328.00,Slice,In-Store,Yes,,,,,
11835,02/02/2021,Zambia,Strawberry Rhubarb,1," 6,207 ",6207.00,Slice,In-Store,No,,,,,
11836,02/02/2021,Zimbabwe,Strawberry Rhubarb,5," 3,153 ",15765.00,Whole,Pre-Order,Yes,,,,,
11837,02/02/2021,Algeria,Strawberry Rhubarb,3," 6,039 ",18117.00,Slice,Pre-Order,No,,,,,
11838,02/02/2021,Angola,Strawberry Rhubarb,3," 7,518 ",22554.00,Slice,In-Store,Yes,,,,,
11839,02/02/2021,Benin,Strawberry Rhubarb,2," 6,166 ",12332.00,Slice,In-Store,Yes,,,,,
11840,02/02/2021,Botswana,Strawberry Rhubarb,1," 3,185 ",3185.00,Slice,Pre-Order,Yes,,,,,
11841,02/02/2021,Burkina Faso,Strawberry Rhubarb,5," 1,296 ",6480.00,Whole,Pre-Order,Yes,,,,,
11842,02/02/2021,Burundi,Strawberry Rhubarb,4," 4,337 ",17348.00,Whole,Pre-Order,Yes,,,,,
11843,02/02/2021,Cabo Verde,Strawberry Rhubarb,4," 6,490 ",25960.00,Slice,Pre-Order,Yes,,,,,
11844,02/02/2021,Cameroon,Strawberry Rhubarb,1," 3,532 ",3532.00,Whole,Pre-Order,Yes,,,,,
11845,02/02/2021,Central African Republic,Strawberry Rhubarb,4," 5,805 ",23220.00,Slice,In-Store,Yes,,,,,
11846,02/02/2021,Chad,Strawberry Rhubarb,4," 8,395 ",33580.00,Slice,In-Store,No,,,,,
11847,02/02/2021,Comoros,Strawberry Rhubarb,4," 5,564 ",22256.00,Whole,In-Store,Yes,,,,,
11848,02/02/2021,Congo,Strawberry Rhubarb,1," 6,811 ",6811.00,Slice,Pre-Order,No,,,,,
11849,05/01/2021,Côte d'Ivoire,Strawberry Rhubarb,4," 5,247 ",20988.00,Slice,In-Store,Yes,,,,,
11850,05/01/2021,Djibouti,Strawberry Rhubarb,3," 2,768 ",8304.00,Whole,In-Store,Yes,,,,,
11851,05/01/2021,DR Congo,Strawberry Rhubarb,5," 6,074 ",30370.00,Slice,In-Store,No,,,,,
11852,05/01/2021,Egypt,Strawberry Rhubarb,2," 3,671 ",7342.00,Whole,In-Store,Yes,,,,,
11853,05/01/2021,Equatorial Guinea,Strawberry Rhubarb,5," 6,522 ",32610.00,Whole,Pre-Order,No,,,,,
11854,05/01/2021,Eritrea,Strawberry Rhubarb,4," 9,163 ",36652.00,Slice,In-Store,Yes,,,,,
11855,05/01/2021,Eswatini,Strawberry Rhubarb,4," 8,793 ",35172.00,Slice,Pre-Order,No,,,,,
11856,05/01/2021,Ethiopia,Strawberry Rhubarb,2," 5,633 ",11266.00,Whole,Pre-Order,No,,,,,
11857,05/01/2021,Gabon,Pumpkin,3," 8,296 ",24888.00,Whole,Pre-Order,Yes,,,,,
11858,05/01/2021,Gambia,Pumpkin,3," 9,336 ",28008.00,Slice,In-Store,No,,,,,
11859,05/01/2021,Ghana,Pumpkin,5," 9,809 ",49045.00,Whole,In-Store,Yes,,,,,
11860,05/01/2021,Guinea,Pumpkin,2," 8,007 ",16014.00,Slice,In-Store,Yes,,,,,
