Order NO,Order Date,Countries,Pie Flavor,Quantity,Price,Amount Sold,Slice Or Whole Pie,Pre-Order/In-Store Purchase,Organic?,,,,,,,,,,,,,Pie Flavor,Quantity,,
11641,44273,Gabon,Cherry,5,5414,27070,Slice,In-Store,No,,,,,,,,,,,,,,,,
11642,44273,Gambia,Cherry,1,4243,4243,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11643,44273,Ghana,Strawberry Rhubarb,4,3175,12700,Slice,In-Store,No,,,,,,,,,,,,,,,,
11644,44273,Guinea,Cherry,3,7837,23511,Whole,In-Store,No,,,,,,,,,,,,,,,,
11645,44273,Guinea-Bissau,Cherry,5,1367,6835,Slice,In-Store,No,,,,,,,,,,,,,,,,
11646,44273,Kenya,Cherry,1,8556,8556,Whole,In-Store,No,,,,,,,,,,,,,,,,
11647,44273,Lesotho,Strawberry Rhubarb,3,6809,20427,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11648,44273,Liberia,Cherry,2,5207,10414,Slice,In-Store,No,,,,,,,,,,,,,,,,
11649,43936,Libya,Strawberry Rhubarb,5,4601,23005,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11650,43936,Madagascar,Strawberry Rhubarb,1,7067,7067,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11651,43936,Malawi,Pumpkin,4,1398,5592,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11652,43936,Mali,Pumpkin,4,2596,10384,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11653,43936,Mauritania,Pumpkin,1,7243,7243,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11654,43936,Mauritius,Pumpkin,1,4085,4085,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11655,43936,Morocco,Pumpkin,5,4022,20110,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11656,43936,Mozambique,Pumpkin,3,5144,15432,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11657,43936,Namibia,Pumpkin,3,5841,17523,Slice,In-Store,No,,,,,,,,,,,,,,,,
11658,43936,Niger,Pumpkin,3,1656,4968,Slice,In-Store,No,,,,,,,,,,,,,,,,
11659,43936,Nigeria,Pumpkin,4,2983,11932,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11660,43936,Rwanda,Pumpkin,5,3772,18860,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11661,43936,Sao Tome & Principe,Pumpkin,1,7771,7771,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11662,43936,Senegal,Pumpkin,3,3359,10077,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11663,44038,Seychelles,Pumpkin,1,7540,7540,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11664,44038,Sierra Leone,Pumpkin,3,2180,6540,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11665,44038,Somalia,Pumpkin,3,8861,26583,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11666,44038,South Africa,Pumpkin,1,2467,2467,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11667,44038,South Sudan,Pumpkin,3,6690,20070,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11668,44038,Sudan,Pumpkin,4,6879,27516,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11669,43950,Tanzania,Cherry,4,7296,29184,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11670,43950,Togo,Cherry,3,1620,4860,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11671,43950,Tunisia,Cherry,2,1345,2690,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11672,43950,Uganda,Strawberry Rhubarb,1,7767,7767,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11673,43950,Zambia,Cherry,5,8003,40015,Slice,In-Store,No,,,,,,,,,,,,,,,,
11674,43950,Zimbabwe,Strawberry Rhubarb,1,7514,7514,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11675,43950,Algeria,Cherry,1,5284,5284,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11676,43950,Angola,Cherry,4,7444,29776,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11677,43950,Benin,Apple,5,7314,36570,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11678,43950,Botswana,Cherry,1,4322,4322,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11679,43950,Burkina Faso,Strawberry Rhubarb,2,5800,11600,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11680,43988,Burundi,Blueberry,5,9065,45325,Whole,In-Store,No,,,,,,,,,,,,,,,,
11681,43988,Cabo Verde,Apple,3,8762,26286,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11682,43988,Cameroon,Blueberry,1,3468,3468,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11683,43988,Central African Republic,Blueberry,2,9347,18694,Whole,In-Store,No,,,,,,,,,,,,,,,,
11684,43988,Chad,Blueberry,4,3227,12908,Whole,In-Store,No,,,,,,,,,,,,,,,,
11685,43988,Comoros,Blueberry,5,9362,46810,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11686,43988,Congo,Blueberry,3,6821,20463,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11687,43988,Côte d'Ivoire,Apple,4,6254,25016,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11688,43988,Djibouti,Apple,2,1327,2654,Slice,In-Store,No,,,,,,,,,,,,,,,,
11689,43988,DR Congo,Blueberry,3,7054,21162,Whole,In-Store,No,,,,,,,,,,,,,,,,
11690,43988,Egypt,Other,5,6389,31945,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11691,43988,Equatorial Guinea,Strawberry Rhubarb,3,4156,12468,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11692,43988,Eritrea,Strawberry Rhubarb,3,5282,15846,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11693,43988,Eswatini,Strawberry Rhubarb,4,9495,37980,Whole,In-Store,No,,,,,,,,,,,,,,,,
11694,43988,Ethiopia,Other,2,1828,3656,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11695,44048,Gabon,Apple,2,4256,8512,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11696,44048,Gambia,Apple,5,4577,22885,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11697,44048,Ghana,Apple,4,3563,14252,Slice,In-Store,No,,,,,,,,,,,,,,,,
11698,44048,Guinea,Apple,3,6989,20967,Slice,In-Store,No,,,,,,,,,,,,,,,,
11699,44048,Guinea-Bissau,Apple,5,4823,24115,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11700,44048,Kenya,Apple,5,8656,43280,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11701,44048,Lesotho,Apple,5,4416,22080,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11702,44048,Liberia,Apple,4,7418,29672,Whole,In-Store,No,,,,,,,,,,,,,,,,
11703,44048,Libya,Apple,3,9873,29619,Whole,In-Store,No,,,,,,,,,,,,,,,,
11704,44048,Madagascar,Apple,5,7480,37400,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11705,44048,Malawi,Apple,2,2985,5970,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11706,44048,Mali,Strawberry Rhubarb,2,9302,18604,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11707,44048,Mauritania,Strawberry Rhubarb,3,6834,20502,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11708,44048,Mauritius,Strawberry Rhubarb,3,4411,13233,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11709,44048,Morocco,Strawberry Rhubarb,5,9659,48295,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11710,43900,Mozambique,Fudge,1,4446,4446,Whole,In-Store,No,,,,,,,,,,,,,,,,
11711,43900,Namibia,Fudge,5,2754,13770,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11712,43900,Niger,Fudge,5,4758,23790,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11713,43900,Nigeria,Fudge,4,1390,5560,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11714,43900,Rwanda,Fudge,2,9208,18416,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11715,43900,Sao Tome & Principe,Fudge,4,9754,39016,Whole,In-Store,No,,,,,,,,,,,,,,,,
11716,43900,Senegal,Apple,1,7015,7015,Slice,In-Store,No,,,,,,,,,,,,,,,,
11717,43900,Seychelles,Fudge,5,7460,37300,Whole,In-Store,No,,,,,,,,,,,,,,,,
11718,43900,Sierra Leone,Blueberry,2,5528,11056,Whole,In-Store,No,,,,,,,,,,,,,,,,
11719,43900,Somalia,Apple,2,2051,4102,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11720,43900,South Africa,Blueberry,5,8428,42140,Slice,In-Store,No,,,,,,,,,,,,,,,,
11721,43900,South Sudan,Apple,5,8433,42165,Slice,In-Store,No,,,,,,,,,,,,,,,,
11722,44260,Sudan,Strawberry Rhubarb,2,9116,18232,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11723,44260,Tanzania,Strawberry Rhubarb,1,5785,5785,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11724,44260,Togo,Pumpkin,1,2771,2771,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11725,44260,Tunisia,Pumpkin,2,7315,14630,Whole,In-Store,No,,,,,,,,,,,,,,,,
11726,44260,Uganda,Pumpkin,2,5867,11734,Whole,In-Store,No,,,,,,,,,,,,,,,,
11727,44260,Zambia,Pumpkin,4,2982,11928,Slice,In-Store,No,,,,,,,,,,,,,,,,
11728,44260,Zimbabwe,Pumpkin,3,2329,6987,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11729,44260,Algeria,Pumpkin,4,2171,8684,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11730,44260,Angola,Pumpkin,5,3301,16505,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11731,44260,Benin,Pumpkin,5,2313,11565,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11732,44260,Botswana,Pumpkin,2,7409,14818,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11733,44392,Burkina Faso,Strawberry Rhubarb,3,9024,27072,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11734,44392,Burundi,Strawberry Rhubarb,5,8343,41715,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11735,44392,Cabo Verde,Strawberry Rhubarb,2,9265,18530,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11736,44392,Cameroon,Strawberry Rhubarb,4,6421,25684,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11737,44392,Central African Republic,Strawberry Rhubarb,2,5357,10714,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11738,44392,Chad,Strawberry Rhubarb,1,5008,5008,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11739,43931,Comoros,Other,3,1520,4560,Slice,In-Store,No,,,,,,,,,,,,,,,,
11740,43931,Congo,Other,5,9375,46875,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11741,43931,Côte d'Ivoire,Cherry,1,9539,9539,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11742,44174,Djibouti,Pumpkin,4,7022,28088,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11743,44174,DR Congo,Pumpkin,3,1242,3726,Whole,In-Store,No,,,,,,,,,,,,,,,,
11744,44174,Egypt,Pumpkin,5,5245,26225,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11745,44174,Equatorial Guinea,Apple,5,2441,12205,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11746,44174,Eritrea,Fudge,2,8059,16118,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11747,44174,Eswatini,Fudge,4,2161,8644,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11748,44174,Ethiopia,Other,4,5926,23704,Slice,In-Store,No,,,,,,,,,,,,,,,,
11749,44174,Gabon,Other,4,3105,12420,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11750,44174,Gambia,Fudge,3,9354,28062,Whole,In-Store,No,,,,,,,,,,,,,,,,
11751,44174,Ghana,Other,5,7167,35835,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11752,44174,Guinea,Apple,3,1046,3138,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11753,44174,Guinea-Bissau,Pumpkin,3,6190,18570,Slice,In-Store,No,,,,,,,,,,,,,,,,
11754,44174,Kenya,Pumpkin,3,2334,7002,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11755,44174,Lesotho,Pumpkin,3,1372,4116,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11756,44174,Liberia,Pumpkin,2,1869,3738,Whole,In-Store,No,,,,,,,,,,,,,,,,
11757,44482,Libya,Pumpkin,4,9979,39916,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11758,44482,Madagascar,Pumpkin,3,7211,21633,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11759,44482,Malawi,Fudge,2,5861,11722,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11760,44482,Mali,Fudge,5,4543,22715,Slice,In-Store,No,,,,,,,,,,,,,,,,
11761,44482,Mauritania,Fudge,4,4775,19100,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11762,44482,Mauritius,Fudge,4,7888,31552,Slice,In-Store,No,,,,,,,,,,,,,,,,
11763,44482,Morocco,Apple,5,2372,11860,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11764,44482,Mozambique,Apple,3,9847,29541,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11765,44482,Namibia,Fudge,5,5516,27580,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11766,44482,Niger,Fudge,5,2289,11445,Whole,In-Store,No,,,,,,,,,,,,,,,,
11767,44482,Nigeria,Fudge,2,9839,19678,Slice,In-Store,No,,,,,,,,,,,,,,,,
11768,44482,Rwanda,Fudge,4,5385,21540,Whole,In-Store,No,,,,,,,,,,,,,,,,
11769,44482,Sao Tome & Principe,Fudge,3,2054,6162,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11770,44482,Senegal,Fudge,5,3900,19500,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11771,43995,Seychelles,Fudge,2,9761,19522,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11772,43995,Sierra Leone,Apple,4,3400,13600,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11773,43995,Somalia,Fudge,4,2337,9348,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11774,43995,South Africa,Blueberry,3,5608,16824,Whole,In-Store,No,,,,,,,,,,,,,,,,
11775,43995,South Sudan,Apple,3,5902,17706,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11776,43995,Sudan,Blueberry,5,6867,34335,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11777,43995,Tanzania,Apple,1,5609,5609,Whole,In-Store,No,,,,,,,,,,,,,,,,
11778,43995,Togo,Strawberry Rhubarb,1,3507,3507,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11779,44245,Tunisia,Apple,5,6363,31815,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11780,44245,Uganda,Fudge,4,7962,31848,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11781,44245,Zambia,Fudge,2,7948,15896,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11782,44245,Zimbabwe,Fudge,1,9998,9998,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11783,44245,Algeria,Fudge,1,1990,1990,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11784,44245,Angola,Fudge,3,5230,15690,Slice,In-Store,No,,,,,,,,,,,,,,,,
11785,44245,Benin,Fudge,3,1088,3264,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11786,44245,Botswana,Fudge,2,7746,15492,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11787,44245,Burkina Faso,Apple,3,2449,7347,Slice,In-Store,No,,,,,,,,,,,,,,,,
11788,44245,Burundi,Fudge,4,1707,6828,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11789,44245,Cabo Verde,Blueberry,2,3793,7586,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11790,44245,Cameroon,Apple,3,8392,25176,Slice,In-Store,No,,,,,,,,,,,,,,,,
11791,44245,Central African Republic,Blueberry,4,1431,5724,Slice,In-Store,No,,,,,,,,,,,,,,,,
11792,44245,Chad,Apple,2,5475,10950,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11793,43631,Comoros,Apple,1,8293,8293,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11794,43631,Congo,Apple,1,3093,3093,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11795,44082,Côte d'Ivoire,Pumpkin,1,8490,8490,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11796,44082,Djibouti,Pumpkin,3,4201,12603,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11797,44082,DR Congo,Pumpkin,3,5975,17925,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11798,44082,Egypt,Pumpkin,1,9037,9037,Slice,In-Store,No,,,,,,,,,,,,,,,,
11799,44082,Equatorial Guinea,Pumpkin,2,1781,3562,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11800,44082,Eritrea,Pumpkin,3,7296,21888,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11801,44082,Eswatini,Pumpkin,2,9039,18078,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11802,44082,Ethiopia,Pumpkin,1,9540,9540,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11803,44082,Gabon,Pumpkin,3,5731,17193,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11804,44296,Gambia,Strawberry Rhubarb,2,3153,6306,Whole,In-Store,No,,,,,,,,,,,,,,,,
11805,44296,Ghana,Cherry,4,3288,13152,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11806,44296,Guinea,Apple,2,1525,3050,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11807,44296,Guinea-Bissau,Cherry,1,4784,4784,Whole,In-Store,No,,,,,,,,,,,,,,,,
11808,44296,Kenya,Strawberry Rhubarb,5,4295,21475,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11809,44296,Lesotho,Apple,4,3172,12688,Slice,In-Store,No,,,,,,,,,,,,,,,,
11810,44296,Liberia,Cherry,4,5534,22136,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11811,44296,Libya,Strawberry Rhubarb,4,3042,12168,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11812,44296,Madagascar,Strawberry Rhubarb,3,8478,25434,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11813,44296,Malawi,Cherry,5,8444,42220,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11814,44296,Mali,Cherry,3,6624,19872,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11815,44296,Mauritania,Strawberry Rhubarb,2,4814,9628,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11816,44296,Mauritius,Strawberry Rhubarb,2,4677,9354,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11817,44296,Morocco,Strawberry Rhubarb,1,9579,9579,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11818,44039,Mozambique,Strawberry Rhubarb,3,3704,11112,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11819,44039,Namibia,Strawberry Rhubarb,4,4221,16884,Slice,In-Store,No,,,,,,,,,,,,,,,,
11820,44039,Niger,Strawberry Rhubarb,5,9124,45620,Whole,In-Store,No,,,,,,,,,,,,,,,,
11821,44039,Nigeria,Strawberry Rhubarb,3,7736,23208,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11822,44039,Rwanda,Strawberry Rhubarb,2,9626,19252,Whole,In-Store,No,,,,,,,,,,,,,,,,
11823,44039,Sao Tome & Principe,Strawberry Rhubarb,4,9922,39688,Whole,In-Store,No,,,,,,,,,,,,,,,,
11824,44039,Senegal,Strawberry Rhubarb,4,7594,30376,Slice,In-Store,No,,,,,,,,,,,,,,,,
11825,44039,Seychelles,Strawberry Rhubarb,5,8647,43235,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11826,44039,Sierra Leone,Strawberry Rhubarb,3,1038,3114,Whole,In-Store,No,,,,,,,,,,,,,,,,
11827,44039,Somalia,Strawberry Rhubarb,3,5125,15375,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11828,44039,South Africa,Strawberry Rhubarb,5,8698,43490,Slice,In-Store,No,,,,,,,,,,,,,,,,
11829,44039,South Sudan,Strawberry Rhubarb,5,7257,36285,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11830,44039,Sudan,Strawberry Rhubarb,3,4572,13716,Whole,In-Store,No,,,,,,,,,,,,,,,,
11831,44039,Tanzania,Strawberry Rhubarb,5,6057,30285,Slice,In-Store,No,,,,,,,,,,,,,,,,
11832,44229,Togo,Strawberry Rhubarb,1,1286,1286,Whole,In-Store,No,,,,,,,,,,,,,,,,
11833,44229,Tunisia,Strawberry Rhubarb,4,2805,11220,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11834,44229,Uganda,Strawberry Rhubarb,1,6328,6328,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11835,44229,Zambia,Strawberry Rhubarb,1,6207,6207,Slice,In-Store,No,,,,,,,,,,,,,,,,
11836,44229,Zimbabwe,Strawberry Rhubarb,5,3153,15765,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11837,44229,Algeria,Strawberry Rhubarb,3,6039,18117,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11838,44229,Angola,Strawberry Rhubarb,3,7518,22554,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11839,44229,Benin,Strawberry Rhubarb,2,6166,12332,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11840,44229,Botswana,Strawberry Rhubarb,1,3185,3185,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11841,44229,Burkina Faso,Strawberry Rhubarb,5,1296,6480,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11842,44229,Burundi,Strawberry Rhubarb,4,4337,17348,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11843,44229,Cabo Verde,Strawberry Rhubarb,4,6490,25960,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
11844,44229,Cameroon,Strawberry Rhubarb,1,3532,3532,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11845,44229,Central African Republic,Strawberry Rhubarb,4,5805,23220,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11846,44229,Chad,Strawberry Rhubarb,4,8395,33580,Slice,In-Store,No,,,,,,,,,,,,,,,,
11847,44229,Comoros,Strawberry Rhubarb,4,5564,22256,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11848,44229,Congo,Strawberry Rhubarb,1,6811,6811,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11849,44201,Côte d'Ivoire,Strawberry Rhubarb,4,5247,20988,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11850,44201,Djibouti,Strawberry Rhubarb,3,2768,8304,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11851,44201,DR Congo,Strawberry Rhubarb,5,6074,30370,Slice,In-Store,No,,,,,,,,,,,,,,,,
11852,44201,Egypt,Strawberry Rhubarb,2,3671,7342,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11853,44201,Equatorial Guinea,Strawberry Rhubarb,5,6522,32610,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11854,44201,Eritrea,Strawberry Rhubarb,4,9163,36652,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11855,44201,Eswatini,Strawberry Rhubarb,4,8793,35172,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11856,44201,Ethiopia,Strawberry Rhubarb,2,5633,11266,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11857,44201,Gabon,Pumpkin,3,8296,24888,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11858,44201,Gambia,Pumpkin,3,9336,28008,Slice,In-Store,No,,,,,,,,,,,,,,,,
11859,44201,Ghana,Pumpkin,5,9809,49045,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11860,44201,Guinea,Pumpkin,2,8007,16014,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11861,44201,Guinea-Bissau,Pumpkin,3,5034,15102,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11862,44201,Kenya,Pumpkin,4,2939,11756,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11863,44240,Lesotho,Blueberry,5,7960,39800,Slice,In-Store,No,,,,,,,,,,,,,,,,
11864,43998,Liberia,Pumpkin,2,6121,12242,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11865,43998,Libya,Pumpkin,3,6784,20352,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11866,43998,Madagascar,Pumpkin,3,7783,23349,Whole,In-Store,No,,,,,,,,,,,,,,,,
11867,43998,Malawi,Pumpkin,3,5745,17235,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11868,43998,Mali,Pumpkin,4,1900,7600,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11869,43998,Mauritania,Fudge,5,4195,20975,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11870,43998,Mauritius,Fudge,5,2884,14420,Whole,In-Store,No,,,,,,,,,,,,,,,,
11871,43998,Morocco,Fudge,3,1193,3579,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11872,43998,Mozambique,Fudge,4,3525,14100,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11873,43998,Namibia,Apple,4,1792,7168,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11874,43998,Niger,Apple,4,2997,11988,Whole,In-Store,No,,,,,,,,,,,,,,,,
11875,43998,Nigeria,Fudge,4,9667,38668,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11876,43998,Rwanda,Fudge,2,3768,7536,Whole,In-Store,No,,,,,,,,,,,,,,,,
11877,43998,Sao Tome & Principe,Fudge,4,7524,30096,Slice,In-Store,No,,,,,,,,,,,,,,,,
11878,43998,Senegal,Fudge,4,5836,23344,Slice,In-Store,No,,,,,,,,,,,,,,,,
11879,43998,Seychelles,Fudge,1,3704,3704,Slice,In-Store,No,,,,,,,,,,,,,,,,
11880,43998,Sierra Leone,Fudge,5,4095,20475,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11881,44090,Somalia,Strawberry Rhubarb,5,3862,19310,Whole,Pre-Order,No,,,,,,,,,,,,,,,,
11882,44090,South Africa,Strawberry Rhubarb,3,8391,25173,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11883,44090,South Sudan,Strawberry Rhubarb,2,5487,10974,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
11884,43911,Sudan,Strawberry Rhubarb,3,6111,18333,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
11885,43911,Tanzania,Strawberry Rhubarb,3,2317,6951,Slice,Pre-Order,No,,,,,,,,,,,,,,,,
11886,43911,Togo,Strawberry Rhubarb,4,8698,34792,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
11887,43911,Tunisia,Strawberry Rhubarb,5,1365,6825,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
